START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/08/18,07:10 PM,07:10 PM,Padres at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/08/18,06/08/18,10:10 PM,10:10 PM,FALSE,TRUE,06/08/18,06:10 PM,06:10 PM,FREE,BUSY
06/09/18,04:10 PM,04:10 PM,Padres at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/09/18,06/09/18,07:10 PM,07:10 PM,FALSE,TRUE,06/09/18,03:10 PM,03:10 PM,FREE,BUSY
06/10/18,01:10 PM,01:10 PM,Padres at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/10/18,06/10/18,04:10 PM,04:10 PM,FALSE,TRUE,06/10/18,12:10 PM,12:10 PM,FREE,BUSY
06/11/18,07:10 PM,07:10 PM,Giants at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/11/18,06/11/18,10:10 PM,10:10 PM,FALSE,TRUE,06/11/18,06:10 PM,06:10 PM,FREE,BUSY
06/12/18,07:10 PM,07:10 PM,Giants at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/12/18,06/12/18,10:10 PM,10:10 PM,FALSE,TRUE,06/12/18,06:10 PM,06:10 PM,FREE,BUSY
06/13/18,07:10 PM,07:10 PM,Giants at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/13/18,06/13/18,10:10 PM,10:10 PM,FALSE,TRUE,06/13/18,06:10 PM,06:10 PM,FREE,BUSY
06/14/18,12:10 PM,12:10 PM,Giants at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/14/18,06/14/18,03:10 PM,03:10 PM,FALSE,TRUE,06/14/18,11:10 AM,11:10 AM,FREE,BUSY
06/15/18,07:05 PM,07:05 PM,Marlins at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/15/18,06/15/18,10:05 PM,10:05 PM,FALSE,TRUE,06/15/18,06:05 PM,06:05 PM,FREE,BUSY
06/16/18,04:05 PM,04:05 PM,Marlins at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/16/18,06/16/18,07:05 PM,07:05 PM,FALSE,TRUE,06/16/18,03:05 PM,03:05 PM,FREE,BUSY
06/17/18,01:05 PM,01:05 PM,Marlins at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",06/17/18,06/17/18,04:05 PM,04:05 PM,FALSE,TRUE,06/17/18,12:05 PM,12:05 PM,FREE,BUSY
